,TRTID10,state,county,tract,placefp10,cbsa10,metdiv10,ccflag10,POP00SF3,RUANC00,ITANC00,GEANC00,IRANC00,SCANC00,RUFB00,ITFB00,GEFB00,IRFB00,SCFB00,FB00,NAT00,N10IMM00,AG5UP00,OLANG00,LEP00,AG25UP00,HS00,COL00,AG15UP00,Mar-00,WDS00,CLF00,UNEMP00,DFLABF00,FLABF00,EMPCLF00,PROF00,MANUF00,SEMP00,AG18CV00,VET00,CNI16U00,DIS00,DPOV00,NPOV00,N65POV00,DFMPOV00,NFMPOV00,DWPOV00,NWPOV00,DBPOV00,NBPOV00,DNAPOV00,NNAPOV00,DHPOV00,NHPOV00,DAPOV00,NAPOV00,INCPC00,HU00SP,H30OLD00,OHU00SP,H10YRS00,DMULTI00,MULTI00,HINC00,HINCW00,HINCB00,HINCH00,HINCA00,MHMVAL00,MRENT00,HH00,HHW00,HHB00,HHH00,HHA00,geoid
12865,9001021600,CT,Fairfield County,Census Tract 216,73000,14860,99999,1,6342.170888000001,291.9618225,674.9117432,276.96380619999996,619.9189453,72.99045563,81.98928070000001,49.99346542,19.99738503,82.989151,60.99202728,2550.666504,823.8922729,1590.791992,6064.207031,2318.696777,435.94302369999997,4888.36084,1284.8320310000001,2880.623535,5601.267578,2189.713623,1053.862183,4373.428223,165.978302,2756.639648,2015.73645,4207.450195,2355.692139,466.9389648,207.97280880000002,5485.282715,260.96588130000004,4926.355957,944.8764648,6285.178338000001,457.9401245,37.99503326,1318.8276369999999,38.99490356,3461.547363,193.9746399,670.9122925,45.99398804,0.0,0.0,966.8735962000001,127.9832687,1070.859985,69.99085236,41500.99993,3651.522705,1633.786377,3284.570557,2885.622803,3651.522705,3422.55249,58881.00044,58304.00251,57829.00149,42010.99908,68522.72673,133699.998,1263.00003,3273.572021,2079.728027,256.96640010000004,353.95373539999997,515.9325562,9001021600
12866,9001021700,CT,Fairfield County,Census Tract 217,73000,14860,99999,1,5977.0,130.0,401.0,183.0,337.0,102.0,19.0,39.0,30.0,0.0,0.0,2620.0,717.0,1637.0,5787.0,2398.0,694.0,4555.0,1721.0,2003.0,5258.0,2039.0,928.0,3738.0,125.0,2617.0,1664.0,3613.0,1796.0,486.0,370.0,5123.0,251.0,4659.0,932.0,5977.0,533.0,110.0,1204.0,30.0,2870.0,190.0,1136.0,95.0,0.0,0.0,1122.0,160.0,547.0,85.0,33015.0,3450.0,1366.0,3092.0,2604.0,3450.0,3191.0,47311,48730,33641,41771,80769.23077,141000,1027,3102.0,1859.0,449.0,300.0,376.0,9001021700
12867,9001021801,CT,Fairfield County,Census Tract 218.01,73000,14860,99999,1,4274.0,154.0,614.0,196.0,282.0,24.0,66.0,76.0,12.0,8.0,0.0,1547.0,784.0,581.0,4124.0,1565.0,242.0,3268.0,1301.0,1209.0,3632.0,1859.0,700.0,2430.0,135.0,1942.0,1184.0,2295.0,1069.0,246.0,179.0,3469.0,211.0,2934.0,483.0,4169.0,140.0,67.0,1060.0,10.0,2786.0,69.0,470.0,15.0,0.0,0.0,508.0,11.0,344.0,45.0,30973.0,1845.0,1384.0,1797.0,1186.0,1845.0,1274.0,58819,59753,51136,52404,60612.2449,190700,1088,1800.0,1301.0,172.0,139.0,164.0,9001021801
12868,9001021802,CT,Fairfield County,Census Tract 218.02,73000,14860,99999,1,5606.0,62.0,620.0,191.0,284.0,29.0,10.0,0.0,10.0,13.0,0.0,1882.0,583.0,892.0,5132.0,2261.0,542.0,3816.0,2153.0,775.0,4379.0,1914.0,940.0,2667.0,70.0,2475.0,1403.0,2597.0,736.0,202.0,293.0,4194.0,273.0,3461.0,731.0,5425.0,537.0,41.0,1338.0,74.0,2184.0,104.0,1562.0,216.0,0.0,0.0,1312.0,202.0,293.0,6.0,23730.0,2098.0,1470.0,2019.0,1255.0,2098.0,1392.0,45761,50849,35750,46111,70833.33333,170700,781,2024.0,1070.0,486.0,322.0,113.0,9001021802
12869,9001021900,CT,Fairfield County,Census Tract 219,73000,14860,99999,1,5346.0,43.0,1240.0,292.0,491.0,58.0,34.0,150.0,7.0,33.0,8.0,1557.0,696.0,629.0,5022.0,1632.0,177.0,4022.0,1631.0,1496.0,4466.0,2428.0,706.0,3206.0,88.0,2340.0,1516.0,3118.0,1206.0,368.0,376.0,4354.0,409.0,3712.0,398.0,5322.0,163.0,20.0,1329.0,23.0,3948.0,65.0,200.0,0.0,11.0,0.0,808.0,88.0,294.0,10.0,34499.0,2237.0,1616.0,2192.0,1430.0,2237.0,1198.0,64468,63611,64931,57857,82327.58621,247800,1040,2179.0,1840.0,73.0,178.0,77.0,9001021900
12870,9001022000,CT,Fairfield County,Census Tract 220,73000,14860,99999,1,2808.0,49.0,455.0,91.0,183.0,21.0,11.0,24.0,0.0,5.0,0.0,740.0,298.0,298.0,2617.0,1037.0,165.0,1933.0,1034.0,423.0,2273.0,913.0,455.0,1416.0,83.0,1286.0,752.0,1333.0,527.0,113.0,104.0,2218.0,173.0,1936.0,283.0,2808.0,216.0,22.0,722.0,42.0,1434.0,59.0,762.0,103.0,0.0,0.0,511.0,49.0,86.0,0.0,24296.0,1169.0,899.0,1143.0,694.0,1169.0,687.0,49704,55571,34792,39722,49250,140800,905,1150.0,734.0,219.0,138.0,49.0,9001022000
12871,9001022100,CT,Fairfield County,Census Tract 221,73000,14860,99999,1,6939.0,74.0,815.0,124.0,221.0,53.0,87.0,115.0,0.0,6.0,0.0,3287.0,788.0,2081.0,6490.0,3763.0,1354.0,4639.0,2542.0,1171.0,5575.0,2438.0,1186.0,3852.0,197.0,2802.0,1749.0,3655.0,957.0,318.0,452.0,5358.0,226.0,4623.0,977.0,6782.0,708.0,120.0,1464.0,75.0,2859.0,298.0,1118.0,137.0,22.0,17.0,2396.0,233.0,318.0,14.0,24763.0,2600.0,1487.0,2541.0,1996.0,2600.0,2035.0,56224,58079,53690,56513,57500,244400,885,2502.0,1417.0,378.0,559.0,69.0,9001022100
12872,9001022200,CT,Fairfield County,Census Tract 222,73000,14860,99999,1,3075.0,7.0,46.0,9.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,1302.0,226.0,812.0,2897.0,1788.0,581.0,1873.0,1336.0,148.0,2398.0,901.0,413.0,1561.0,219.0,1097.0,643.0,1342.0,151.0,163.0,87.0,2234.0,116.0,2159.0,512.0,3050.0,906.0,44.0,651.0,130.0,557.0,127.0,843.0,120.0,0.0,0.0,1548.0,631.0,0.0,0.0,13309.0,994.0,632.0,931.0,659.0,994.0,885.0,37898,40375,42083,29042, ,188100,798,922.0,206.0,318.0,379.0,0.0,9001022200
12873,9001022300,CT,Fairfield County,Census Tract 223,73000,14860,99999,1,4836.0,47.0,405.0,125.0,120.0,56.0,16.0,105.0,36.0,0.0,15.0,1474.0,419.0,750.0,4451.0,1946.0,489.0,2937.0,1779.0,615.0,3756.0,1587.0,638.0,2445.0,196.0,1887.0,1276.0,2249.0,531.0,236.0,234.0,3518.0,296.0,3262.0,595.0,4778.0,574.0,53.0,1127.0,62.0,1411.0,114.0,1949.0,302.0,59.0,0.0,1325.0,156.0,103.0,8.0,28813.0,1722.0,1171.0,1637.0,1139.0,1722.0,994.0,47908,60446,39457,41750,122916.6667,248500,805,1634.0,625.0,604.0,372.0,27.0,9001022300
12874,9001022400,CT,Fairfield County,Census Tract 224,73000,14860,99999,1,2427.0,41.0,320.0,128.0,552.0,31.0,0.0,35.0,0.0,72.0,8.0,278.0,207.0,38.0,2299.0,292.0,0.0,1814.0,366.0,1172.0,2014.0,1285.0,284.0,1363.0,10.0,1069.0,604.0,1353.0,757.0,83.0,222.0,1951.0,152.0,1664.0,264.0,2427.0,160.0,15.0,693.0,17.0,2215.0,127.0,57.0,0.0,0.0,0.0,61.0,33.0,67.0,0.0,60351.0,949.0,748.0,901.0,442.0,949.0,61.0,116743,118653,61250,93430,166666.6667,549200,1455,947.0,893.0,14.0,24.0,16.0,9001022400
12875,9001030100,CT,Fairfield County,Census Tract 301,18920,14860,99999,0,3447.5317659999996,15.9839201,318.6794128,450.5467529,522.4743652,150.84825130000002,0.0,42.95678711,53.94573212,7.991960048999999,15.9839201,460.53671260000004,170.82814030000003,209.7889557,3129.851318,432.56484989999996,24.9748745,2155.831299,308.68945310000004,1580.4101560000001,2394.591064,1825.163818,158.84021,1436.5548099999999,28.97085571,1208.783936,527.4693603999999,1407.5839839999999,839.1558228,115.8834229,298.6994934,2264.72168,261.7366943,2007.97998,163.83517460000002,3447.5317659999996,89.90955353,13.98593044,935.0593262,11.98793983,3251.72876,84.91457367,12.98693466,0.0,0.0,0.0,110.888443,4.99497509,49.94974899,0.0,107955.0009,1099.893555,881.1135864,1053.939697,520.4763793999999,1099.893555,21.97789001,200001.0065,200001.0039, ,110478.0006,200000.004,1000001.023,1608,1053.939697,1002.990967,0.0,32.96683502,11.98793983,9001030100
12876,9001030200,CT,Fairfield County,Census Tract 302,18920,14860,99999,0,3378.0,32.0,411.0,184.0,711.0,116.0,0.0,12.0,0.0,15.0,8.0,256.0,102.0,111.0,3012.0,257.0,6.0,2180.0,254.0,1631.0,2375.0,1708.0,294.0,1468.0,12.0,1219.0,552.0,1456.0,940.0,107.0,243.0,2266.0,200.0,1899.0,138.0,3265.0,88.0,17.0,894.0,9.0,3116.0,61.0,0.0,0.0,7.0,0.0,15.0,0.0,119.0,27.0,78523.0,1126.0,785.0,1104.0,716.0,1126.0,109.0,156869,156635, , ,175000,748500,980,1116.0,1077.0,0.0,0.0,39.0,9001030200
12877,9001030300,CT,Fairfield County,Census Tract 303,18920,14860,99999,0,4057.0,49.0,263.0,284.0,521.0,96.0,7.0,23.0,32.0,11.0,20.0,437.0,173.0,166.0,3744.0,452.0,5.0,2701.0,268.0,2045.0,2993.0,2216.0,297.0,1705.0,17.0,1513.0,598.0,1688.0,1008.0,95.0,399.0,2816.0,349.0,2386.0,178.0,4057.0,74.0,5.0,1166.0,5.0,3905.0,74.0,14.0,0.0,5.0,0.0,13.0,0.0,120.0,0.0,96562.0,1444.0,1220.0,1381.0,789.0,1444.0,16.0,200001,200001, ,102264,116666.6667,1000001,2001,1391.0,1347.0,0.0,13.0,26.0,9001030300
12878,9001030400,CT,Fairfield County,Census Tract 304,18920,14860,99999,0,3392.0,51.0,504.0,290.0,559.0,110.0,5.0,16.0,17.0,0.0,21.0,460.0,139.0,245.0,3012.0,425.0,93.0,2270.0,558.0,1317.0,2489.0,1661.0,399.0,1549.0,30.0,1323.0,693.0,1519.0,902.0,93.0,212.0,2381.0,289.0,1942.0,194.0,3392.0,46.0,16.0,911.0,4.0,3119.0,34.0,6.0,6.0,6.0,6.0,61.0,0.0,200.0,0.0,54153.0,1300.0,982.0,1270.0,799.0,1300.0,174.0,103023,102951, ,96957,112500,491400,1285,1281.0,1230.0,0.0,16.0,35.0,9001030400
12879,9001030500,CT,Fairfield County,Census Tract 305,18920,14860,99999,0,5329.0,28.0,672.0,499.0,1100.0,136.0,0.0,30.0,9.0,27.0,33.0,449.0,180.0,201.0,4679.0,442.0,18.0,3356.0,491.0,2347.0,3704.0,2821.0,347.0,2310.0,40.0,1912.0,929.0,2270.0,1283.0,146.0,261.0,3540.0,390.0,3058.0,222.0,5329.0,93.0,9.0,1502.0,5.0,5000.0,72.0,29.0,0.0,0.0,0.0,109.0,21.0,121.0,8.0,57548.0,1821.0,1657.0,1782.0,970.0,1821.0,69.0,126286,125289, ,44167,195000,540400,946,1781.0,1686.0,0.0,32.0,52.0,9001030500
12880,9001035100,CT,Fairfield County,Census Tract 351,99999,14860,99999,0,6846.0,90.0,884.0,550.0,1191.0,231.0,0.0,87.0,74.0,8.0,28.0,830.0,379.0,316.0,6402.0,850.0,66.0,5058.0,969.0,3129.0,5497.0,3127.0,1162.0,3353.0,82.0,2988.0,1446.0,3271.0,1947.0,199.0,516.0,5245.0,704.0,4096.0,425.0,6846.0,142.0,50.0,1865.0,19.0,6300.0,138.0,103.0,0.0,0.0,0.0,183.0,0.0,200.0,4.0,63410.0,3137.0,2061.0,2959.0,1929.0,3137.0,1151.0,84568,86041,69118,65500,121875,554000,1318,2946.0,2772.0,46.0,56.0,54.0,9001035100
12881,9001035200,CT,Fairfield County,Census Tract 352,99999,14860,99999,0,3402.0,40.0,441.0,388.0,664.0,163.0,0.0,5.0,0.0,18.0,0.0,258.0,157.0,46.0,3099.0,300.0,1.0,2085.0,158.0,1658.0,2336.0,1691.0,202.0,1293.0,26.0,1157.0,470.0,1267.0,753.0,102.0,253.0,2156.0,258.0,1901.0,138.0,3395.0,136.0,0.0,894.0,18.0,3248.0,129.0,0.0,0.0,0.0,0.0,103.0,7.0,44.0,0.0,109648.0,1102.0,824.0,1052.0,535.0,1102.0,29.0,200001,200001, ,146291,29038.46154,1000001,961,1050.0,997.0,0.0,32.0,21.0,9001035200
12882,9001035300,CT,Fairfield County,Census Tract 353,99999,14860,99999,0,3992.1558130000003,75.63100887,461.9696364,343.7052295,857.1631776,106.6096148,4.974666595,5.017880723,31.89213473,2.9928397,12.95021225,283.0243613,191.19904269999998,73.83610678,3620.725994,315.82901610000005,9.974457682999999,2456.6692350000003,197.3073344,1876.0442239999998,2767.328614,2104.130287,228.9944475,1631.145967,5.0038110069999995,1462.773032,655.196767,1626.142091,1070.397528,145.3768468,263.9578071,2563.236541,363.41397,2285.3918350000004,256.8575962,3916.5408820000002,48.84218004,0.014069716000000001,1067.5091419999999,3.991792985,3749.195037,39.88275604,18.91679704,8.954400063,0.0,0.0,90.65048555,0.005024899,37.85771358,0.0,75131.538,1241.7883669999999,840.6100859999999,1209.904248,659.1694685,1241.7883669999999,4.996776149,180922.7802,185690.2678,152337.9982,85581.20719,137575.664,817658.4156,1375.23886,1206.919384,1178.015103,9.949333191000001,8.987564392000001,9.961392947,9001035300
12883,9001035400,CT,Fairfield County,Census Tract 354,99999,14860,99999,0,5138.0,161.0,399.0,333.0,936.0,169.0,0.0,12.0,0.0,7.0,16.0,413.0,180.0,161.0,4680.0,483.0,18.0,3179.0,300.0,2486.0,3607.0,2753.0,301.0,2087.0,62.0,1846.0,748.0,2025.0,1374.0,146.0,569.0,3376.0,383.0,3033.0,265.0,5120.0,157.0,5.0,1397.0,24.0,4897.0,123.0,27.0,0.0,26.0,0.0,29.0,0.0,105.0,34.0,94030.0,1655.0,1106.0,1596.0,853.0,1655.0,17.0,200001,200001, ,200001,37250,918800,535,1595.0,1550.0,0.0,12.0,27.0,9001035400
12884,9001042500,CT,Fairfield County,Census Tract 425,55990,14860,99999,1,3694.0,57.0,759.0,240.0,603.0,50.0,5.0,49.0,35.0,11.0,18.0,362.0,293.0,62.0,3445.0,405.0,15.0,2731.0,921.0,1240.0,3006.0,1945.0,464.0,2075.0,44.0,1580.0,986.0,2031.0,1064.0,145.0,274.0,2927.0,447.0,2359.0,293.0,3694.0,63.0,18.0,1069.0,5.0,3367.0,37.0,147.0,0.0,15.0,0.0,29.0,0.0,61.0,11.0,41195.0,1457.0,1002.0,1436.0,757.0,1457.0,97.0,84550,80150,186907,152338,175000,312100,1708,1446.0,1343.0,52.0,11.0,9.0,9001042500
12885,9001042600,CT,Fairfield County,Census Tract 426,55990,14860,99999,1,3873.827378,76.13188171,1192.403198,199.72259519999997,459.7574463,52.40246201,5.93235445,69.21080017,40.53775406,4.943628788,22.74069214,562.5849609,325.2907715,190.82406619999998,3599.950439,602.1339722,80.08678436,2817.868408,1037.17334,1121.214966,3187.651611,2054.572021,438.99423219999994,2226.610352,88.98531342,1678.856323,1097.485596,2137.625,961.0413818,267.9446716,244.2152557,3048.241455,377.6932373,2614.190918,312.4373169,3873.827378,196.756424,18.78578949,1115.282593,30.65049744,3232.144287,175.9931793,208.6211243,0.0,5.93235445,0.0,260.03485109999997,10.87598324,164.1284637,9.887257576,36238.99987,1560.2092289999998,1115.282593,1523.626343,889.8531493999999,1560.2092289999998,413.2873535,71372.99857,73269.00097,52431.00003,71315.99742,68437.50132,260699.9996,745.99999,1518.682739,1297.20813,95.90639496,79.09806061,46.47010803,9001042600
12886,9001042700,CT,Fairfield County,Census Tract 427,55990,14860,99999,1,4300.0,146.0,1121.0,282.0,381.0,64.0,15.0,43.0,22.0,6.0,11.0,614.0,326.0,211.0,4045.0,740.0,109.0,3361.0,1031.0,1466.0,3669.0,1930.0,728.0,2572.0,116.0,2058.0,1358.0,2456.0,1386.0,288.0,314.0,3548.0,347.0,2894.0,231.0,4151.0,127.0,42.0,1065.0,10.0,3394.0,93.0,198.0,23.0,19.0,6.0,347.0,11.0,150.0,0.0,39193.0,1954.0,860.0,1910.0,1215.0,1954.0,898.0,70532,72800,63125,52969,106578.9474,233900,1148,1913.0,1654.0,87.0,107.0,52.0,9001042700
12887,9001042800,CT,Fairfield County,Census Tract 428,55990,14860,99999,1,4500.966197,128.9990387,893.9932861,186.99859619999998,721.9945679,36.99972153,12.99990273,45.99965286,8.999932289,20.99984169,18.99985695,584.9956055,405.99694819999996,144.9989166,4213.968261999999,866.9934691999999,95.99928284,3328.975098,1189.991089,1304.9902339999999,3699.972168,2150.9838870000003,549.9958496,2519.980957,85.9993515,1862.9859620000002,1210.990845,2433.981689,1149.991333,377.9971619,254.99807740000003,3558.973389,357.9973145,2947.977783,426.99679569999995,4435.966685,169.9987183,21.99983406,1175.991211,10.99991703,3590.9731450000004,116.9991226,280.9978943,7.999939919,22.99982643,0.0,363.9972534,44.99966049,155.9988251,0.0,34172.99915,1772.9866940000002,1394.989502,1737.986938,882.9933472000001,1772.9866940000002,341.99743650000005,71249.9975,70416.99887,56429.00194,71249.99794,108928.5681,237900.009,678.9999714,1730.987061,1465.989014,89.99932098,102.9992294,50.99961853,9001042800
12888,9001042900,CT,Fairfield County,Census Tract 429,55990,14860,99999,1,1581.0,36.0,489.0,43.0,233.0,25.0,0.0,24.0,0.0,0.0,14.0,151.0,79.0,45.0,1488.0,178.0,9.0,1189.0,276.0,658.0,1244.0,818.0,213.0,842.0,34.0,663.0,395.0,808.0,452.0,69.0,184.0,1231.0,137.0,968.0,108.0,1564.0,54.0,5.0,428.0,6.0,1415.0,54.0,0.0,0.0,0.0,0.0,107.0,0.0,21.0,0.0,42493.0,666.0,462.0,634.0,316.0,666.0,41.0,90847,88530, ,125155,29583.33333,378200,1363,629.0,586.0,0.0,23.0,11.0,9001042900
12889,9001043000,CT,Fairfield County,Census Tract 430,55990,14860,99999,1,3020.0,16.0,774.0,231.0,488.0,25.0,0.0,50.0,8.0,6.0,6.0,346.0,183.0,110.0,2788.0,467.0,29.0,2137.0,699.0,906.0,2458.0,1473.0,430.0,1678.0,58.0,1250.0,831.0,1620.0,789.0,164.0,224.0,2369.0,333.0,1977.0,283.0,3020.0,113.0,27.0,842.0,12.0,2582.0,50.0,199.0,16.0,0.0,0.0,108.0,47.0,127.0,0.0,35951.0,1171.0,913.0,1160.0,608.0,1171.0,186.0,78050,77174,50804,102264,98437.5,280100,922,1151.0,1033.0,81.0,7.0,30.0,9001043000
12890,9001043100,CT,Fairfield County,Census Tract 431,55990,14860,99999,1,4171.084693,52.00209015,880.013377,201.004877,470.0039852,153.0003623,0.000250819,54.00097541,11.00011147,12.0,33.00016721,735.0168884999999,380.0068,217.00758030000003,3902.0799549999997,797.0268376,71.00671636,3135.058524,975.0293457999999,1456.0153,3440.0655189999998,2202.039824,466.0100606000001,2386.043252,72.00228524,1722.035059,1075.021487,2314.0409670000004,1252.014966,220.0062147,370.0046819,3340.062398,394.00549010000003,2803.053759,243.0117606,4171.084693,101.0047098,15.0004459,1193.022797,3.000780324,3418.046429,94.00080819,299.0172507,0.000640981,3.0,0.0,250.01778019999998,7.002563922999999,176.0011705,0.0,46326.58584,1641.032829,997.0179752999999,1615.032216,885.0181982999999,1641.032829,411.0158294,93983.15271,94722.4565,96795.09008,90432.57507,101562.4321,341398.3383,1184.966416,1626.0321880000001,1372.020539,118.005936,93.00457047,47.00055737,9001043100
12891,9001043200,CT,Fairfield County,Census Tract 432,55990,14860,99999,1,3038.915227,74.99790955,479.9866028,174.99511719999998,142.9960175,12.9996376,8.999749184,34.99902344,3.99988842,0.0,5.99983263,605.9830933,243.9931946,271.99240110000005,2868.919922,962.9731445,240.99327090000003,2099.941406,1052.970581,548.9846802000001,2350.934326,1428.960083,360.9899292,1551.956665,81.99771118,1257.964966,770.9785156,1469.9589839999999,536.9850464,222.9937744,167.9953156,2238.9375,196.9945068,1928.9461670000003,421.98822019999994,3038.915227,168.995285,15.99955368,817.9771728999999,27.99921799,1665.953491,28.99919128,618.9827271,22.99935913,0.0,0.0,637.9821777000001,91.99743652,41.99882889,0.0,25929.999519999998,1177.967163,644.9819946,1155.967773,652.9818115,1177.967163,567.9841309,51182.00035,58417.00081,38949.99891,41090.00072,95833.32876,221800.006,556.9999905,1154.967773,736.9794312000001,212.99406430000002,163.99542240000002,19.99944305,9001043200
12892,9001043300,CT,Fairfield County,Census Tract 433,55990,14860,99999,1,3057.0,24.0,628.0,144.0,207.0,44.0,0.0,24.0,27.0,0.0,0.0,534.0,294.0,163.0,2826.0,779.0,109.0,2194.0,897.0,587.0,2442.0,1363.0,383.0,1766.0,28.0,1238.0,833.0,1738.0,646.0,226.0,164.0,2366.0,280.0,2058.0,345.0,3021.0,229.0,6.0,809.0,32.0,2183.0,201.0,211.0,0.0,0.0,0.0,352.0,28.0,133.0,0.0,25505.0,1138.0,837.0,1121.0,694.0,1138.0,271.0,60227,57656,55938,52222,91250,199600,894,1120.0,898.0,65.0,94.0,33.0,9001043300
12893,9001043400,CT,Fairfield County,Census Tract 434,55990,14860,99999,1,4509.0,151.0,626.0,172.0,313.0,26.0,35.0,56.0,0.0,5.0,0.0,1468.0,654.0,770.0,4250.0,1609.0,448.0,2994.0,1494.0,712.0,3636.0,1641.0,577.0,2668.0,124.0,1791.0,1185.0,2544.0,802.0,297.0,209.0,3452.0,272.0,3288.0,636.0,4503.0,479.0,41.0,1039.0,86.0,2182.0,202.0,838.0,152.0,30.0,0.0,1042.0,125.0,271.0,0.0,22251.0,1895.0,1207.0,1808.0,1304.0,1895.0,1441.0,47245,52438,37283,36875,56458.33333,190000,776,1761.0,1003.0,314.0,283.0,99.0,9001043400
12894,9001043500,CT,Fairfield County,Census Tract 435,55990,14860,99999,1,2295.381991,53.15798965,683.4133452000001,94.41163671,313.23947180000005,66.22673413,0.06170838,35.99935848,6.028690644,0.014810011000000001,0.091328405,312.3391818,171.0327446,89.21906033,2087.3211579999997,341.58234780000004,52.01827492,1731.720485,681.0203646000001,647.2203119,1865.9005140000002,1128.845386,359.3919863,1306.700933,76.99877082,1046.5453400000001,665.7123746,1229.702201,509.1472377,127.07576680000001,199.4941007,1821.8348760000001,201.29961740000002,1430.25455,159.19257869999998,2291.0872329999997,62.04799121,6.00894396,618.9311175,9.013415463,1996.052361,33.07634204,80.94055357,0.0,0.0,0.0,145.9189624,28.97164726,59.184211,0.0,36526.53925,961.517395,786.929721,939.440207,465.8856857,961.517395,233.416437,61551.13193,61116.45083,54723.37981,71237.64948,72499.43418,243023.1664,866.7830446,993.4738033,876.4622979000001,49.96592467,53.9620146,13.08355545,9001043500
12895,9001043600,CT,Fairfield County,Census Tract 436,55990,14860,99999,1,2921.033825,54.00096944,729.0067184,136.00140530000002,369.0054258,90.00027806,9.77e-05,86.00034569,13.00006764,0.000157815,0.000142785,570.0043962999999,330.00305110000005,193.0010897,2701.031668,703.0065155,164.0007214,2099.0250170000004,878.0089429,751.0098071000001,2330.027806,1403.016165,379.00413330000003,1568.0189380000002,24.00064629,1291.014,762.0091007,1544.018292,746.0086422999999,210.00284069999998,171.0019163,2250.026746,254.0026904,1770.022154,334.00320889999995,2921.0333370000003,205.00127759999998,50.00016533,764.0088376,26.00008267,2208.026986,105.00087930000001,258.0021117,23.00006012,0.000172845,0.0,285.0027355,53.00033818,140.00117230000004,17.0,33786.0048,1155.013324,893.0104833999999,1122.0130609999999,571.0066357999999,1155.013324,265.0025701,72840.98211,77962.91071,85408.77977,48750.20983,86363.86395,257899.744,458.0018891,1157.013008,931.011017,89.00067635,83.00077405,38.00038327,9001043600
12896,9001043700,CT,Fairfield County,Census Tract 437,55990,14860,99999,1,1815.0,21.0,112.0,36.0,116.0,24.0,0.0,7.0,0.0,19.0,6.0,654.0,164.0,427.0,1720.0,570.0,164.0,1327.0,855.0,262.0,1500.0,546.0,362.0,1055.0,68.0,742.0,461.0,987.0,333.0,96.0,43.0,1473.0,58.0,1331.0,136.0,1815.0,169.0,0.0,397.0,26.0,709.0,72.0,584.0,50.0,0.0,0.0,509.0,56.0,0.0,0.0,20916.0,982.0,623.0,913.0,725.0,982.0,920.0,32944,33718,31042,32857, ,103500,739,884.0,472.0,242.0,162.0,0.0,9001043700
12897,9001043800,CT,Fairfield County,Census Tract 438,55990,14860,99999,1,7437.0,89.0,1417.0,269.0,656.0,32.0,10.0,87.0,29.0,0.0,8.0,1850.0,668.0,947.0,7029.0,2309.0,509.0,5457.0,2741.0,1268.0,6148.0,2846.0,1240.0,4139.0,222.0,3266.0,2014.0,3917.0,1305.0,455.0,215.0,5990.0,424.0,5155.0,1007.0,7229.0,599.0,26.0,1745.0,103.0,3928.0,296.0,1066.0,60.0,24.0,0.0,1489.0,202.0,540.0,41.0,22093.0,3129.0,1924.0,3030.0,2077.0,3129.0,2081.0,44338,48608,43125,33462,54000,177900,880,3022.0,1993.0,401.0,386.0,194.0,9001043800
12898,9001043900,CT,Fairfield County,Census Tract 439,55990,14860,99999,1,5087.0,57.0,1162.0,227.0,596.0,97.0,0.0,37.0,0.0,9.0,0.0,824.0,534.0,205.0,4745.0,981.0,137.0,3751.0,1395.0,1439.0,4200.0,2336.0,732.0,3131.0,132.0,2198.0,1513.0,2999.0,1194.0,308.0,347.0,4072.0,442.0,3397.0,333.0,5082.0,207.0,4.0,1381.0,40.0,3712.0,55.0,612.0,113.0,0.0,0.0,579.0,47.0,87.0,0.0,33911.0,2065.0,1386.0,2018.0,1125.0,2065.0,556.0,69709,75241,57308,56417,77272.72727,247800,872,2024.0,1688.0,176.0,121.0,20.0,9001043900
12899,9001044000,CT,Fairfield County,Census Tract 440,55990,14860,99999,1,5912.0,44.0,549.0,103.0,264.0,22.0,24.0,38.0,0.0,0.0,0.0,1935.0,514.0,956.0,5569.0,2275.0,542.0,4074.0,2259.0,898.0,4734.0,1793.0,891.0,3514.0,237.0,2354.0,1614.0,3277.0,985.0,448.0,246.0,4600.0,391.0,4229.0,1170.0,5912.0,676.0,92.0,1339.0,99.0,2244.0,245.0,1642.0,178.0,6.0,0.0,1715.0,256.0,125.0,7.0,21795.0,2438.0,1539.0,2371.0,1594.0,2438.0,1729.0,41510,42044,39559,39464,87500,181600,760,2368.0,1155.0,590.0,527.0,58.0,9001044000
12900,9001044100,CT,Fairfield County,Census Tract 441,55990,14860,99999,1,3410.0,9.0,166.0,86.0,132.0,25.0,5.0,0.0,6.0,18.0,9.0,961.0,201.0,600.0,3227.0,1347.0,557.0,2247.0,1424.0,436.0,2765.0,781.0,521.0,1852.0,156.0,1330.0,838.0,1696.0,460.0,293.0,88.0,2654.0,115.0,2555.0,714.0,3371.0,752.0,58.0,689.0,85.0,814.0,127.0,1262.0,319.0,0.0,0.0,1303.0,300.0,0.0,0.0,18017.0,1437.0,1032.0,1358.0,996.0,1437.0,1296.0,32250,39313,27898,30984, ,96700,623,1366.0,493.0,516.0,345.0,0.0,9001044100
